MEASSITEHASH , EQENTRYID , MEASVALUE , ISVALIDFLAG , CHANNEL , USERCR , USERED , CREATETIME , EDITTIME , UNKNOWN_2302 , 19272 , 000100 , T , None , vanyash , vanyash , 2018-04-27 11:58:46 , 2018-09-17 16:59:52 ,
UNKNOWN_1311961 , 60742 , 2245 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311962 , 60743 , 1763 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311963 , 60744 , 0828 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311964 , 60745 , 1388 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311965 , 60746 , 0826 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311966 , 60747 , 2333 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311967 , 60748 , 1015 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311968 , 60749 , 1451 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311969 , 60750 , 0817 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311970 , 60751 , 1983 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311971 , 60752 , 1393 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311972 , 60753 , 0829 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311973 , 60754 , 1839 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311974 , 60755 , 1246 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311975 , 60756 , 0830 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311976 , 60757 , 1828 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311977 , 60758 , 0871 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311978 , 60759 , 1948 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311979 , 60760 , 0822 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311980 , 60724 , 1971 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311981 , 60725 , 1084 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311982 , 60726 , 2393 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311983 , 60727 , 1829 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311984 , 60728 , 1157 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311985 , 60729 , 2594 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311986 , 60730 , 2657 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311987 , 60731 , 1827 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311988 , 60732 , 1884 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311989 , 60733 , 0455 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311990 , 60734 , 0452 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311991 , 60735 , 0442 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311992 , 60736 , 0443 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311993 , 60737 , 0818 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311994 , 60652 , 1504 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311995 , 60653 , 1949 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311996 , 60654 , 2435 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311997 , 60655 , 2616 , T , None , ibordule , ibordule , 2019-07-19 20:24:50 , 2019-07-19 20:24:50 ,
UNKNOWN_1311998 , 60656 , 2288 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1311999 , 60657 , 2438 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312000 , 60658 , 2193 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312001 , 60659 , 2711 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312002 , 60660 , 2506 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312003 , 60661 , 2667 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312004 , 60662 , 2611 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312005 , 60663 , 1760 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312006 , 60664 , 2306 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312007 , 60665 , 2572 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312008 , 60666 , 2514 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312009 , 60667 , 2618 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312010 , 60668 , 1848 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312011 , 60669 , 2776 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312012 , 60670 , 1737 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312013 , 60671 , 2712 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312014 , 60672 , 2779 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312015 , 60673 , 2422 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312016 , 60674 , 1701 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312017 , 60675 , 2670 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312018 , 60676 , 1709 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312019 , 60677 , 2022 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312020 , 60678 , 1711 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312021 , 60679 , 1700 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312022 , 60680 , 1706 , T , None , ibordule , ibordule , 2019-07-19 20:24:51 , 2019-07-19 20:24:51 ,
UNKNOWN_1312641 , 60048 , 1561 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312642 , 60049 , 2615 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312643 , 60050 , 2078 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312644 , 60051 , 2332 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312645 , 60052 , 1968 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312646 , 60053 , 1792 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312647 , 60054 , 1683 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312648 , 60055 , 1740 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312649 , 60056 , 2627 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312650 , 60057 , 1677 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312651 , 60058 , 1679 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312652 , 60059 , 2178 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312653 , 60060 , 2307 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312654 , 60061 , 1714 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312655 , 60062 , 1805 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312656 , 60063 , 1223 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312657 , 60064 , 2547 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312658 , 60065 , 1224 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312659 , 60066 , 2619 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312660 , 60067 , 1000 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312661 , 60068 , 1749 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312662 , 60069 , 1201 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312663 , 60070 , 1757 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312664 , 60071 , 0807 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312665 , 60072 , 1722 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312666 , 60073 , 0695 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312667 , 60074 , 1987 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312668 , 60075 , 2062 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312669 , 60076 , 2057 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312670 , 60077 , 1785 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312671 , 60078 , 1474 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312672 , 60079 , 1184 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312673 , 60080 , 1486 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312674 , 60081 , 2395 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312675 , 60082 , 1513 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312676 , 60083 , 1511 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312677 , 60084 , 2070 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312678 , 60085 , 1282 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312679 , 60086 , 2054 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312680 , 60087 , 1153 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312681 , 60088 , 0699 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312682 , 60089 , 1247 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312683 , 60090 , 1475 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312684 , 60020 , 2728 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312685 , 60021 , 0734 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312686 , 60022 , 2783 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312687 , 60023 , 0824 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312688 , 60024 , 2725 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312689 , 60025 , 2758 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312690 , 60026 , 2756 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312691 , 59950 , 2430 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312692 , 59951 , 2147 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312693 , 59952 , 2689 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312694 , 59953 , 2154 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312695 , 59954 , 0884 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312696 , 59955 , 1654 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312697 , 59956 , 2427 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312698 , 59957 , 1652 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312699 , 59958 , 1708 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312700 , 59959 , 1631 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312701 , 59960 , 2424 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312702 , 59961 , 2423 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312703 , 59962 , 2153 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312704 , 60027 , 1966 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312705 , 60028 , 2305 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1312706 , 60029 , 2687 , T , None , ibordule , ibordule , 2019-07-19 20:24:55 , 2019-07-19 20:24:55 ,
UNKNOWN_1315635 , 56975 , 34079 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315636 , 56976 , 35610 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315637 , 56977 , 36691 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315638 , 56978 , 35638 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315639 , 56979 , 33810 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315640 , 56980 , 34253 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315641 , 56981 , 35619 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315642 , 56982 , 33814 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315643 , 56983 , 33239 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315644 , 56984 , 35599 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315645 , 56985 , 35639 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315646 , 56986 , 34332 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315647 , 56935 , 36464 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315648 , 56936 , 36387 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315649 , 56941 , 36291 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315650 , 56942 , 35469 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315651 , 56943 , 36371 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315652 , 56944 , 36417 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315653 , 56945 , 36382 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315654 , 56946 , 34731 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315655 , 56947 , 36651 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315656 , 56948 , 36392 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315657 , 56949 , 37414 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315658 , 56950 , 36368 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315659 , 56951 , 36388 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315660 , 56952 , 34730 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315661 , 56953 , 35411 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315662 , 56954 , 36477 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315663 , 56955 , 35407 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315664 , 56956 , 36414 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315665 , 56957 , 36410 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315666 , 56958 , 33248 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315667 , 56937 , 36617 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315668 , 56938 , 36430 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315669 , 56939 , 36664 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315670 , 56940 , 36332 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315671 , 56893 , 35435 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315672 , 56894 , 36190 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315673 , 56895 , 36653 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315674 , 56896 , 36301 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315675 , 56897 , 36421 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315676 , 56898 , 36336 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315677 , 56899 , 36357 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315678 , 56900 , 36386 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315679 , 56901 , 35452 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315680 , 56902 , 36333 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315681 , 56903 , 36112 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315682 , 56904 , 36349 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315683 , 56905 , 35588 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315684 , 56906 , 36356 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315685 , 56907 , 36297 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315686 , 56908 , 36646 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315687 , 56909 , 35417 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315688 , 56910 , 37403 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315689 , 56911 , 35578 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315690 , 56912 , 36362 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315691 , 56913 , 36638 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315692 , 56914 , 35750 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315693 , 56915 , 36293 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315694 , 56916 , 34732 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315695 , 56917 , 36659 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315696 , 56918 , 37755 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315697 , 56919 , 36313 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315698 , 56920 , 36364 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1315699 , 56921 , 36419 , T , None , ibordule , ibordule , 2019-07-19 20:44:37 , 2019-07-19 20:44:37 ,
UNKNOWN_1316675 , 55936 , 35149 , T , None , ibordule , ibordule , 2019-07-19 20:44:43 , 2019-07-19 20:44:43 ,
UNKNOWN_1316676 , 55937 , 35176 , T , None , ibordule , ibordule , 2019-07-19 20:44:43 , 2019-07-19 20:44:43 ,
UNKNOWN_1316677 , 55938 , 37841 , T , None , ibordule , ibordule , 2019-07-19 20:44:43 , 2019-07-19 20:44:43 ,
UNKNOWN_1316678 , 55939 , 38259 , T , None , ibordule , ibordule , 2019-07-19 20:44:43 , 2019-07-19 20:44:43 ,
UNKNOWN_1316679 , 55940 , 37470 , T , None , ibordule , ibordule , 2019-07-19 20:44:43 , 2019-07-19 20:44:43 ,
UNKNOWN_1316680 , 55899 , 37598 , T , None , ibordule , ibordule , 2019-07-19 20:44:43 , 2019-07-19 20:44:43 ,
UNKNOWN_1316681 , 55900 , 35825 , T , None , ibordule , ibordule , 2019-07-19 20:44:43 , 2019-07-19 20:44:43 ,
